Id,Project Id,Armour Type,Armour Slope [v:h],Armour Density [kg/m3],Armour Mass [kg],Water Density [kg/m3],Offshore Significant Wave Height [m],Offshore Bed Elevation [m Datum],Average slope between offshore wave location and in front of Section [v:h],Significant Wave Height at Toe [m],Bed Elevation at Toe [m Datum],Peak Wave Period [s],Number of Waves [-],Crest Level [m Datum],Water Level [ m Datum],Notional Permeability [-],Damage [%]
2031,10,ROCK,1:03,2682.6,120,1020,0.580792816,-7.888527215, 1:1000,0.580792816,-7.888527215,10.2997531,1000,98.60659019,0,0.1,1.13
2032,10,ROCK,1:03,2682.6,120,1020,0.735605163,-7.888527215, 1:1000,0.735605163,-7.888527215,10.14274467,1000,98.60659019,0,0.1,4.38
2033,10,ROCK,1:03,2682.6,120,1020,1.00085689,-7.888527215, 1:1000,1.00085689,-7.888527215,10.14274467,1000,98.60659019,0,0.1,10.65
2034,10,ROCK,1:03,2682.6,120,1020,1.101435612,-7.888527215, 1:1000,1.101435612,-7.888527215,9.954334554,1000,98.60659019,0,0.1,15.2
2035,10,ROCK,1:03,2682.6,120,1020,0.787866656,-7.888527215, 1:1000,0.787866656,-7.888527215,10.14274467,1000,98.60659019,0,0.1,6.11
2036,10,ROCK,1:03,2682.6,120,1020,0.58473708,-7.888527215, 1:1000,0.58473708,-7.888527215,10.14274467,1000,98.60659019,0,0.1,0.97
2037,10,ROCK,1:03,2682.6,120,1020,0.686301868,-7.888527215, 1:1000,0.686301868,-7.888527215,10.14274467,1000,98.60659019,0,0.1,2.65
2038,10,ROCK,1:03,2682.6,120,1020,0.956483925,-7.888527215, 1:1000,0.956483925,-7.888527215,10.04853961,1000,98.60659019,0,0.1,12.65
2039,10,ROCK,1:03,2682.6,120,1020,1.055090515,-7.888527215, 1:1000,1.055090515,-7.888527215,4.835859689,1000,98.60659019,0,0.1,4.03
2040,10,ROCK,1:03,2682.6,120,1020,1.235540575,-7.888527215, 1:1000,1.235540575,-7.888527215,5.746508591,1000,98.60659019,0,0.1,7.19
2041,10,ROCK,1:03,2682.6,120,1020,1.054104449,-7.888527215, 1:1000,1.054104449,-7.888527215,11.43021381,1000,98.60659019,0,0.1,11.41
2042,10,ROCK,1:03,2682.6,120,1020,0.66165022,-7.888527215, 1:1000,0.66165022,-7.888527215,5.934918709,1000,98.60659019,0,0.1,0.86
2043,10,ROCK,1:03,2682.6,120,1020,0.854919137,-7.888527215, 1:1000,0.854919137,-7.888527215,5.934918709,1000,98.60659019,0,0.1,1.12
2044,10,ROCK,1:03,2682.6,120,1020,1.384436526,-7.888527215, 1:1000,1.384436526,-7.888527215,5.934918709,1000,98.60659019,0,0.1,6.81
2045,10,ROCK,1:03,2682.6,120,1020,1.074811833,-7.888527215, 1:1000,1.074811833,-7.888527215,4.396236081,1000,98.60659019,0,0.1,3.94
2046,10,ROCK,1:03,2682.6,120,1020,0.78195026,-7.888527215, 1:1000,0.78195026,-7.888527215,4.396236081,1000,98.60659019,0,0.1,0.65
2047,10,ROCK,1:03,2682.6,120,1020,1.222721718,-7.888527215, 1:1000,1.222721718,-7.888527215,4.396236081,1000,98.60659019,0,0.1,3.13
2048,10,ROCK,1:03,2682.6,120,1020,1.371617669,-7.888527215, 1:1000,1.371617669,-7.888527215,4.396236081,1000,98.60659019,0,0.1,6.71
2049,10,ROCK,1:03,2682.6,120,1020,1.642785792,-7.888527215, 1:1000,1.642785792,-7.888527215,4.396236081,1000,98.60659019,0,0.1,11.84
2050,10,ROCK,1:02,2682.6,120,1020,0.846044544,-7.888527215, 1:1000,0.846044544,-7.888527215,6.531550748,3000,98.60659019,0,0.1,6.39
2051,10,ROCK,1:02,2682.6,120,1020,0.457534578,-7.888527215, 1:1000,0.457534578,-7.888527215,6.68855918,3000,98.60659019,0,0.1,0.65
2052,10,ROCK,1:02,2682.6,120,1020,0.761242876,-7.888527215, 1:1000,0.761242876,-7.888527215,6.68855918,3000,98.60659019,0,0.1,6.54
2053,10,ROCK,1:02,2682.6,120,1020,0.691232197,-7.888527215, 1:1000,0.691232197,-7.888527215,6.68855918,3000,98.60659019,0,0.1,1.57
2054,10,ROCK,1:02,2682.6,120,1020,0.722786306,-7.888527215, 1:1000,0.722786306,-7.888527215,8.03883169,3000,98.60659019,0,0.1,2.45
2055,10,ROCK,1:02,2682.6,120,1020,0.815476501,-7.888527215, 1:1000,0.815476501,-7.888527215,7.944626631,3000,98.60659019,0,0.1,9.2
2056,10,ROCK,1:02,2682.6,120,1020,0.647845298,-7.888527215, 1:1000,0.647845298,-7.888527215,8.164438435,3000,98.60659019,0,0.1,1.49
2057,10,ROCK,1:02,2682.6,120,1020,0.549238707,-7.888527215, 1:1000,0.549238707,-7.888527215,8.03883169,3000,98.60659019,0,0.1,0.71
2058,10,ROCK,1:02,2682.6,120,1020,0.783922392,-7.888527215, 1:1000,0.783922392,-7.888527215,8.03883169,3000,98.60659019,0,0.1,3.92
2059,10,ROCK,1:02,2682.6,120,1020,0.740535492,-7.888527215, 1:1000,0.740535492,-7.888527215,9.828727809,3000,98.60659019,0,0.1,1.39
2060,10,ROCK,1:02,2682.6,120,1020,0.648831363,-7.888527215, 1:1000,0.648831363,-7.888527215,9.828727809,3000,98.60659019,0,0.1,0.62
2061,10,ROCK,1:02,2682.6,120,1020,0.545294444,-7.888527215, 1:1000,0.545294444,-7.888527215,9.828727809,3000,98.60659019,0,0.1,1.09
2062,10,ROCK,1:02,2682.6,120,1020,0.829281423,-7.888527215, 1:1000,0.829281423,-7.888527215,9.954334554,3000,98.60659019,0,0.1,5.85
2063,10,ROCK,1:02,2682.6,120,1020,0.858863401,-7.888527215, 1:1000,0.858863401,-7.888527215,12.08964922,3000,98.60659019,0,0.1,7.12
2064,10,ROCK,1:02,2682.6,120,1020,0.745465822,-7.888527215, 1:1000,0.745465822,-7.888527215,11.43021381,3000,98.60659019,0,0.1,0.76
2065,10,ROCK,1:02,2682.6,120,1020,0.806601908,-7.888527215, 1:1000,0.806601908,-7.888527215,11.61862393,3000,98.60659019,0,0.1,3.43
2066,10,ROCK,1:03,2682.6,120,1020,1.160599566,-7.888527215, 1:1000,1.160599566,-7.888527215,7.944626631,3000,98.60659019,0,0.1,23.8
2067,10,ROCK,1:03,2682.6,120,1020,0.981135572,-7.888527215, 1:1000,0.981135572,-7.888527215,8.03883169,3000,98.60659019,0,0.1,6.71
2068,10,ROCK,1:03,2682.6,120,1020,0.846044544,-7.888527215, 1:1000,0.846044544,-7.888527215,7.944626631,3000,98.60659019,0,0.1,3.09
2069,10,ROCK,1:03,2682.6,120,1020,1.069881504,-7.888527215, 1:1000,1.069881504,-7.888527215,7.944626631,3000,98.60659019,0,0.1,9.16
2070,10,ROCK,1:03,2682.6,120,1020,0.695176461,-7.888527215, 1:1000,0.695176461,-7.888527215,7.944626631,3000,98.60659019,0,0.1,1.88
2071,10,ROCK,1:03,2682.6,120,1020,1.156655303,-7.888527215, 1:1000,1.156655303,-7.888527215,9.954334554,3000,98.60659019,0,0.1,29.07
2072,10,ROCK,1:03,2682.6,120,1020,0.982121638,-7.888527215, 1:1000,0.982121638,-7.888527215,9.671719377,3000,98.60659019,0,0.1,7.46
2073,10,ROCK,1:03,2682.6,120,1020,0.832239621,-7.888527215, 1:1000,0.832239621,-7.888527215,9.671719377,3000,98.60659019,0,0.1,1.47
2074,10,ROCK,1:03,2682.6,120,1020,0.90718063,-7.888527215, 1:1000,0.90718063,-7.888527215,9.828727809,3000,98.60659019,0,0.1,2.35
2075,10,ROCK,1:03,2682.6,120,1020,1.04424379,-7.888527215, 1:1000,1.04424379,-7.888527215,9.671719377,3000,98.60659019,0,0.1,11.39
2076,10,ROCK,1:03,2682.6,120,1020,1.143836446,-7.888527215, 1:1000,1.143836446,-7.888527215,11.21040201,3000,98.60659019,0,0.1,17.35
2077,10,ROCK,1:03,2682.6,120,1020,1.036355263,-7.888527215, 1:1000,1.036355263,-7.888527215,11.02199189,3000,98.60659019,0,0.1,8.7
2078,10,ROCK,1:03,2682.6,120,1020,0.936762607,-7.888527215, 1:1000,0.936762607,-7.888527215,11.21040201,3000,98.60659019,0,0.1,2.66
2079,10,ROCK,1:03,2682.6,120,1020,0.818434699,-7.888527215, 1:1000,0.818434699,-7.888527215,11.21040201,3000,98.60659019,0,0.1,1.76
2080,10,ROCK,1:03,2667.3,119.3155894,1020,1.08270036,-7.888527215, 1:1000,1.08270036,-7.888527215,7.944626631,3000,98.60659019,0,0.1,8.16
2081,10,ROCK,1:03,2667.3,119.3155894,1020,0.988038034,-7.888527215, 1:1000,0.988038034,-7.888527215,7.850421573,3000,98.60659019,0,0.1,9.11
2082,10,ROCK,1:03,2667.3,119.3155894,1020,0.848016676,-7.888527215, 1:1000,0.848016676,-7.888527215,7.850421573,3000,98.60659019,0,0.1,3.66
2083,10,ROCK,1:03,2667.3,119.3155894,1020,0.731660899,-7.888527215, 1:1000,0.731660899,-7.888527215,7.850421573,3000,98.60659019,0,0.1,1.48
2084,10,ROCK,1:03,2667.3,119.3155894,1020,1.171446291,-7.888527215, 1:1000,1.171446291,-7.888527215,7.756216514,3000,98.60659019,0,0.1,15.15
2085,10,ROCK,1:03,2667.3,119.3155894,1020,1.203986466,-7.888527215, 1:1000,1.203986466,-7.888527215,6.405944003,3000,98.60659019,0,0.1,13.12
2086,10,ROCK,1:03,2667.3,119.3155894,1020,0.990010165,-7.888527215, 1:1000,0.990010165,-7.888527215,6.405944003,3000,98.60659019,0,0.1,5.47
2087,10,ROCK,1:03,2667.3,119.3155894,1020,0.787866656,-7.888527215, 1:1000,0.787866656,-7.888527215,6.343140631,3000,98.60659019,0,0.1,2.11
2088,10,ROCK,1:03,2667.3,119.3155894,1020,1.34992422,-7.888527215, 1:1000,1.34992422,-7.888527215,6.343140631,3000,98.60659019,0,0.1,19.47
2089,10,ROCK,1:03,2667.3,119.3155894,1020,1.107352008,-7.888527215, 1:1000,1.107352008,-7.888527215,6.311738944,3000,98.60659019,0,0.1,9.62
2090,10,ROCK,1:03,2667.3,119.3155894,1020,0.96733065,-7.888527215, 1:1000,0.96733065,-7.888527215,4.302031022,3000,98.60659019,0,0.1,2.15
2091,10,ROCK,1:03,2667.3,119.3155894,1020,1.327244704,-7.888527215, 1:1000,1.327244704,-7.888527215,4.333432708,3000,98.60659019,0,0.1,7.45
2092,10,ROCK,1:03,2667.3,119.3155894,1020,1.526430016,-7.888527215, 1:1000,1.526430016,-7.888527215,4.490441139,3000,98.60659019,0,0.1,13.11
2093,10,ROCK,1:03,2667.3,119.3155894,1020,1.658562847,-7.888527215, 1:1000,1.658562847,-7.888527215,4.584646198,3000,98.60659019,0,0.1,17.81
2094,10,ROCK,1:03,2667.3,119.3155894,1020,1.170460226,-7.888527215, 1:1000,1.170460226,-7.888527215,4.427637767,3000,98.60659019,0,0.1,6.44
2095,10,ROCK,1:03,2667.3,119.3155894,1020,1.129045458,-7.888527215, 1:1000,1.129045458,-7.888527215,11.21040201,3000,98.60659019,0,0.1,18.41
2096,10,ROCK,1:03,2667.3,119.3155894,1020,1.034383131,-7.888527215, 1:1000,1.034383131,-7.888527215,10.83358177,3000,98.60659019,0,0.1,6.4
2097,10,ROCK,1:03,2667.3,119.3155894,1020,0.961414254,-7.888527215, 1:1000,0.961414254,-7.888527215,11.02199189,3000,98.60659019,0,0.1,5.26
2098,10,ROCK,1:03,2667.3,119.3155894,1020,0.787866656,-7.888527215, 1:1000,0.787866656,-7.888527215,10.83358177,3000,98.60659019,0,0.1,1.5
2099,10,ROCK,1:03,2667.3,119.3155894,1020,1.10439381,-7.888527215, 1:1000,1.10439381,-7.888527215,10.83358177,3000,98.60659019,0,0.1,9.14
2100,10,ROCK,1:03,2682.6,120,1020,1.238498773,-7.888527215, 1:1000,1.238498773,-7.888527215,6.625755807,3000,98.60659019,0,0.1,12.34
2101,10,ROCK,1:03,2682.6,120,1020,0.990010165,-7.888527215, 1:1000,0.990010165,-7.888527215,6.625755807,3000,98.60659019,0,0.1,6.63
2102,10,ROCK,1:03,2682.6,120,1020,0.681371538,-7.888527215, 1:1000,0.681371538,-7.888527215,6.531550748,3000,98.60659019,0,0.1,0.77
2103,10,ROCK,1:03,2682.6,120,1020,0.855905203,-7.888527215, 1:1000,0.855905203,-7.888527215,6.68855918,3000,98.60659019,0,0.1,2.93
2104,10,ROCK,1:03,2682.6,120,1020,1.14285038,-7.888527215, 1:1000,1.14285038,-7.888527215,6.814165925,3000,98.60659019,0,0.1,12.64
2105,10,ROCK,1:03,2682.6,120,1020,1.307523386,-7.888527215, 1:1000,1.307523386,-7.888527215,6.625755807,3000,98.60659019,0,0.1,18.65
2106,10,ROCK,1:04,2682.6,120,1020,1.637855463,-7.888527215, 1:1000,1.637855463,-7.888527215,7.850421573,3000,98.60659019,0,0.1,32.97
2107,10,ROCK,1:04,2682.6,120,1020,1.345979956,-7.888527215, 1:1000,1.345979956,-7.888527215,8.03883169,3000,98.60659019,0,0.1,18.32
2108,10,ROCK,1:04,2682.6,120,1020,1.145808578,-7.888527215, 1:1000,1.145808578,-7.888527215,7.850421573,3000,98.60659019,0,0.1,8.78
2109,10,ROCK,1:04,2682.6,120,1020,0.88055685,-7.888527215, 1:1000,0.88055685,-7.888527215,7.662011455,3000,98.60659019,0,0.1,3.24
2110,10,ROCK,1:04,2682.6,120,1020,1.324286506,-7.888527215, 1:1000,1.324286506,-7.888527215,9.828727809,3000,98.60659019,0,0.1,29.88
2111,10,ROCK,1:04,2682.6,120,1020,1.172432357,-7.888527215, 1:1000,1.172432357,-7.888527215,9.73452275,3000,98.60659019,0,0.1,19.17
2112,10,ROCK,1:04,2682.6,120,1020,0.861821598,-7.888527215, 1:1000,0.861821598,-7.888527215,9.828727809,3000,98.60659019,0,0.1,5.11
2113,10,ROCK,1:04,2682.6,120,1020,0.710953515,-7.888527215, 1:1000,0.710953515,-7.888527215,9.954334554,3000,98.60659019,0,0.1,1.25
2114,10,ROCK,1:04,2682.6,120,1020,1.007759352,-7.888527215, 1:1000,1.007759352,-7.888527215,9.954334554,3000,98.60659019,0,0.1,9.98
2115,10,ROCK,1:04,2682.6,120,1020,1.116226601,-7.888527215, 1:1000,1.116226601,-7.888527215,11.43021381,3000,98.60659019,0,0.1,16.17
2116,10,ROCK,1:04,2682.6,120,1020,0.854919137,-7.888527215, 1:1000,0.854919137,-7.888527215,11.43021381,3000,98.60659019,0,0.1,3.52
2117,10,ROCK,1:04,2682.6,120,1020,0.751382217,-7.888527215, 1:1000,0.751382217,-7.888527215,11.43021381,3000,98.60659019,0,0.1,1.71
2118,10,ROCK,1:04,2682.6,120,1020,0.98409377,-7.888527215, 1:1000,0.98409377,-7.888527215,11.43021381,3000,98.60659019,0,0.1,7.99
2119,10,ROCK,1:04,2682.6,120,1020,1.215819257,-7.888527215, 1:1000,1.215819257,-7.888527215,11.43021381,3000,98.60659019,0,0.1,25.79
2120,10,ROCK,1:04,2682.6,120,1020,1.824221918,-7.888527215, 1:1000,1.824221918,-7.888527215,5.746508591,3000,98.60659019,0,0.1,17.31
2121,10,ROCK,1:04,2682.6,120,1020,1.923814575,-7.888527215, 1:1000,1.923814575,-7.888527215,5.715106905,3000,98.60659019,0,0.1,19.57
2122,10,ROCK,1:04,2682.6,120,1020,1.526430016,-7.888527215, 1:1000,1.526430016,-7.888527215,4.678851257,3000,98.60659019,0,0.1,5.57
2123,10,ROCK,1:04,2682.6,120,1020,1.610245618,-7.888527215, 1:1000,1.610245618,-7.888527215,4.710252944,3000,98.60659019,0,0.1,7.89
2124,10,ROCK,1:04,2682.6,120,1020,1.723643196,-7.888527215, 1:1000,1.723643196,-7.888527215,4.647449571,3000,98.60659019,0,0.1,8.73
2125,10,ROCK,1:04,2682.6,120,1020,1.880427675,-7.888527215, 1:1000,1.880427675,-7.888527215,4.773056316,3000,98.60659019,0,0.1,13.26
2126,10,ROCK,1:04,2667.3,119.3155894,1020,1.146794644,-7.888527215, 1:1000,1.146794644,-7.888527215,7.662011455,3000,98.60659019,0,0.1,7.77
2127,10,ROCK,1:04,2667.3,119.3155894,1020,1.319356177,-7.888527215, 1:1000,1.319356177,-7.888527215,7.944626631,3000,98.60659019,0,0.1,11.98
2128,10,ROCK,1:04,2667.3,119.3155894,1020,0.977191309,-7.888527215, 1:1000,0.977191309,-7.888527215,7.850421573,3000,98.60659019,0,0.1,5.56
2129,10,ROCK,1:04,2667.3,119.3155894,1020,0.685315802,-7.888527215, 1:1000,0.685315802,-7.888527215,7.944626631,3000,98.60659019,0,0.1,1.91
2130,10,ROCK,1:04,2667.3,119.3155894,1020,1.551081664,-7.888527215, 1:1000,1.551081664,-7.888527215,7.944626631,3000,98.60659019,0,0.1,25.96
2131,10,ROCK,1:04,2667.3,119.3155894,1020,1.173418423,-7.888527215, 1:1000,1.173418423,-7.888527215,11.02199189,3000,98.60659019,0,0.1,13.36
2132,10,ROCK,1:04,2667.3,119.3155894,1020,0.818434699,-7.888527215, 1:1000,0.818434699,-7.888527215,11.02199189,3000,98.60659019,0,0.1,1.74
2133,10,ROCK,1:04,2667.3,119.3155894,1020,1.068895438,-7.888527215, 1:1000,1.068895438,-7.888527215,11.02199189,3000,98.60659019,0,0.1,9.41
2134,10,ROCK,1:04,2667.3,119.3155894,1020,0.951553595,-7.888527215, 1:1000,0.951553595,-7.888527215,11.02199189,3000,98.60659019,0,0.1,5.56
2135,10,ROCK,1:04,2667.3,119.3155894,1020,1.376547999,-7.888527215, 1:1000,1.376547999,-7.888527215,11.02199189,3000,98.60659019,0,0.1,28.75
2136,10,ROCK,1:04,2667.3,119.3155894,1020,1.197084005,-7.888527215, 1:1000,1.197084005,-7.888527215,4.459039453,3000,98.60659019,0,0.1,3.2
2137,10,ROCK,1:04,2667.3,119.3155894,1020,1.697019417,-7.888527215, 1:1000,1.697019417,-7.888527215,4.678851257,3000,98.60659019,0,0.1,7.77
2138,10,ROCK,1:04,2667.3,119.3155894,1020,1.947480156,-7.888527215, 1:1000,1.947480156,-7.888527215,4.678851257,3000,98.60659019,0,0.1,10.88
2139,10,ROCK,1:04,2667.3,119.3155894,1020,1.460363601,-7.888527215, 1:1000,1.460363601,-7.888527215,4.459039453,3000,98.60659019,0,0.1,6.46
2140,10,ROCK,1:04,2667.3,119.3155894,1020,1.314425847,-7.888527215, 1:1000,1.314425847,-7.888527215,4.459039453,3000,98.60659019,0,0.1,3.9
2141,10,ROCK,1:04,2667.3,119.3155894,1020,1.499806237,-7.888527215, 1:1000,1.499806237,-7.888527215,6.154730513,3000,98.60659019,0,0.1,10.76
2142,10,ROCK,1:04,2667.3,119.3155894,1020,1.151724973,-7.888527215, 1:1000,1.151724973,-7.888527215,6.029123768,3000,98.60659019,0,0.1,4.67
2143,10,ROCK,1:04,2667.3,119.3155894,1020,0.871682257,-7.888527215, 1:1000,0.871682257,-7.888527215,6.154730513,3000,98.60659019,0,0.1,2.15
2144,10,ROCK,1:04,2667.3,119.3155894,1020,1.337105363,-7.888527215, 1:1000,1.337105363,-7.888527215,6.09192714,3000,98.60659019,0,0.1,8.53
2145,10,ROCK,1:04,2667.3,119.3155894,1020,1.778862887,-7.888527215, 1:1000,1.778862887,-7.888527215,6.154730513,3000,98.60659019,0,0.1,20.08
2146,10,ROCK,1:04,2667.3,119.3155894,1020,1.511639028,-7.888527215, 1:1000,1.511639028,-7.888527215,6.154730513,3000,98.60659019,0,0.1,3.93
2147,10,ROCK,1:04,2667.3,119.3155894,1020,1.780835019,-7.888527215, 1:1000,1.780835019,-7.888527215,6.280337258,3000,98.60659019,0,0.1,6.02
2148,10,ROCK,1:04,2667.3,119.3155894,1020,1.521499687,-7.888527215, 1:1000,1.521499687,-7.888527215,6.280337258,3000,98.60659019,0,0.1,11.64
2149,10,ROCK,1:04,2667.3,119.3155894,1020,1.507694764,-7.888527215, 1:1000,1.507694764,-7.888527215,6.154730513,3000,98.60659019,0,0.1,11.13
2150,10,ROCK,1:04,2667.3,119.3155894,1020,1.510652962,-7.888527215, 1:1000,1.510652962,-7.888527215,6.154730513,3000,98.60659019,0,0.1,10.47
2151,10,ROCK,1:06,2682.6,120,1020,1.685186626,-7.888527215, 1:1000,1.685186626,-7.888527215,7.944626631,3000,98.60659019,0,0.1,6.64
2152,10,ROCK,1:06,2682.6,120,1020,2.241327795,-7.888527215, 1:1000,2.241327795,-7.888527215,7.850421573,3000,98.60659019,0,0.1,21.47
2153,10,ROCK,1:06,2682.6,120,1020,1.122142996,-7.888527215, 1:1000,1.122142996,-7.888527215,7.944626631,3000,98.60659019,0,0.1,2.81
2154,10,ROCK,1:06,2682.6,120,1020,1.981992463,-7.888527215, 1:1000,1.981992463,-7.888527215,7.944626631,3000,98.60659019,0,0.1,13.29
2155,10,ROCK,1:06,2682.6,120,1020,1.738434185,-7.888527215, 1:1000,1.738434185,-7.888527215,9.671719377,3000,98.60659019,0,0.1,15.53
2156,10,ROCK,1:06,2682.6,120,1020,1.150738907,-7.888527215, 1:1000,1.150738907,-7.888527215,9.671719377,3000,98.60659019,0,0.1,5.07
2157,10,ROCK,1:06,2682.6,120,1020,1.478112787,-7.888527215, 1:1000,1.478112787,-7.888527215,9.671719377,3000,98.60659019,0,0.1,8.6
2158,10,ROCK,1:06,2682.6,120,1020,0.826323226,-7.888527215, 1:1000,0.826323226,-7.888527215,9.671719377,3000,98.60659019,0,0.1,1.25
2159,10,ROCK,1:06,2682.6,120,1020,1.988894924,-7.888527215, 1:1000,1.988894924,-7.888527215,9.954334554,3000,98.60659019,0,0.1,23.83
2160,10,ROCK,1:06,2682.6,120,1020,1.501778369,-7.888527215, 1:1000,1.501778369,-7.888527215,12.30946103,3000,98.60659019,0,0.1,19.92
2161,10,ROCK,1:06,2682.6,120,1020,0.894361773,-7.888527215, 1:1000,0.894361773,-7.888527215,12.08964922,3000,98.60659019,0,0.1,4.41
2162,10,ROCK,1:06,2682.6,120,1020,0.675455143,-7.888527215, 1:1000,0.675455143,-7.888527215,12.08964922,3000,98.60659019,0,0.1,2.53
2163,10,ROCK,1:06,2682.6,120,1020,1.119184799,-7.888527215, 1:1000,1.119184799,-7.888527215,12.08964922,3000,98.60659019,0,0.1,6.19
2164,10,ROCK,1:06,2682.6,120,1020,1.30653732,-7.888527215, 1:1000,1.30653732,-7.888527215,11.83843573,3000,98.60659019,0,0.1,10.48
2165,10,ROCK,1:06,2682.6,120,1020,2.314296672,-7.888527215, 1:1000,2.314296672,-7.888527215,6.751362552,3000,98.60659019,0,0.1,17.42
2166,10,ROCK,1:06,2682.6,120,1020,1.767030096,-7.888527215, 1:1000,1.767030096,-7.888527215,6.751362552,3000,98.60659019,0,0.1,10.4
2167,10,ROCK,1:06,2682.6,120,1020,1.190181544,-7.888527215, 1:1000,1.190181544,-7.888527215,6.814165925,3000,98.60659019,0,0.1,2.61
2168,10,ROCK,1:06,2682.6,120,1020,1.478112787,-7.888527215, 1:1000,1.478112787,-7.888527215,6.751362552,3000,98.60659019,0,0.1,6.56
2169,10,ROCK,1:06,2682.6,120,1020,2.490802468,-7.888527215, 1:1000,2.490802468,-7.888527215,6.814165925,3000,98.60659019,0,0.1,20.81
2170,10,ROCK,1:06,2682.6,120,1020,1.888316202,-7.888527215, 1:1000,1.888316202,-7.888527215,5.620901846,3000,98.60659019,0,0.1,10.73
2171,10,ROCK,1:06,2682.6,120,1020,2.090459712,-7.888527215, 1:1000,2.090459712,-7.888527215,5.809311964,3000,98.60659019,0,0.1,9.03
2172,10,ROCK,1:06,2682.6,120,1020,2.406986866,-7.888527215, 1:1000,2.406986866,-7.888527215,6.029123768,3000,98.60659019,0,0.1,17.35
2173,10,ROCK,1:06,2682.6,120,1020,1.497834105,-7.888527215, 1:1000,1.497834105,-7.888527215,4.647449571,3000,98.60659019,0,0.1,1.74
2174,10,ROCK,1:06,2682.6,120,1020,1.759141569,-7.888527215, 1:1000,1.759141569,-7.888527215,4.835859689,3000,98.60659019,0,0.1,3.84
2175,10,ROCK,1:06,2682.6,120,1020,2.054961339,-7.888527215, 1:1000,2.054961339,-7.888527215,4.898663061,3000,98.60659019,0,0.1,6.88
2176,10,ROCK,1:06,2682.6,120,1020,1.903107191,-7.888527215, 1:1000,1.903107191,-7.888527215,5.746508591,3000,98.60659019,0,0.1,7.89
2177,10,ROCK,1:03,2667.3,119.3155894,1020,0.932818343,-7.888527215, 1:1000,0.932818343,-7.888527215,7.944626631,3000,98.60659019,0,0.5,0.99
2178,10,ROCK,1:03,2667.3,119.3155894,1020,1.029452802,-7.888527215, 1:1000,1.029452802,-7.888527215,7.944626631,3000,98.60659019,0,0.5,2.55
2179,10,ROCK,1:03,2667.3,119.3155894,1020,1.196097939,-7.888527215, 1:1000,1.196097939,-7.888527215,7.944626631,3000,98.60659019,0,0.5,5.06
2180,10,ROCK,1:03,2667.3,119.3155894,1020,1.415990635,-7.888527215, 1:1000,1.415990635,-7.888527215,7.944626631,3000,98.60659019,0,0.5,8.96
2181,10,ROCK,1:03,2667.3,119.3155894,1020,1.767030096,-7.888527215, 1:1000,1.767030096,-7.888527215,7.944626631,3000,98.60659019,0,0.5,20.92
2182,10,ROCK,1:03,2667.3,119.3155894,1020,1.269066816,-7.888527215, 1:1000,1.269066816,-7.888527215,11.02199189,3000,98.60659019,0,0.5,4.08
2183,10,ROCK,1:03,2667.3,119.3155894,1020,1.608273486,-7.888527215, 1:1000,1.608273486,-7.888527215,11.02199189,3000,98.60659019,0,0.5,20.39
2184,10,ROCK,1:03,2667.3,119.3155894,1020,1.444586546,-7.888527215, 1:1000,1.444586546,-7.888527215,11.02199189,3000,98.60659019,0,0.5,12.75
2185,10,ROCK,1:03,2667.3,119.3155894,1020,1.116226601,-7.888527215, 1:1000,1.116226601,-7.888527215,11.02199189,3000,98.60659019,0,0.5,3.07
2186,10,ROCK,1:03,2667.3,119.3155894,1020,1.73251779,-7.888527215, 1:1000,1.73251779,-7.888527215,11.02199189,3000,98.60659019,0,0.5,28.8
2187,10,ROCK,1:03,2667.3,119.3155894,1020,1.498820171,-7.888527215, 1:1000,1.498820171,-7.888527215,4.584646198,3000,98.60659019,0,0.5,3.63
2188,10,ROCK,1:03,2667.3,119.3155894,1020,1.668423506,-7.888527215, 1:1000,1.668423506,-7.888527215,4.553244512,3000,98.60659019,0,0.5,5.12
2189,10,ROCK,1:03,2667.3,119.3155894,1020,1.261178288,-7.888527215, 1:1000,1.261178288,-7.888527215,4.521842826,3000,98.60659019,0,0.5,2.04
2190,10,ROCK,1:03,2667.3,119.3155894,1020,1.447544744,-7.888527215, 1:1000,1.447544744,-7.888527215,6.468747376,3000,98.60659019,0,0.5,5.44
2191,10,ROCK,1:03,2667.3,119.3155894,1020,1.753225174,-7.888527215, 1:1000,1.753225174,-7.888527215,6.405944003,3000,98.60659019,0,0.5,13.8
2192,10,ROCK,1:03,2667.3,119.3155894,1020,1.597426761,-7.888527215, 1:1000,1.597426761,-7.888527215,6.405944003,3000,98.60659019,0,0.5,8.56
2193,10,ROCK,1:03,2667.3,119.3155894,1020,1.286816002,-7.888527215, 1:1000,1.286816002,-7.888527215,6.468747376,3000,98.60659019,0,0.5,4.18
2194,10,ROCK,1:03,2667.3,119.3155894,1020,1.047201988,-7.888527215, 1:1000,1.047201988,-7.888527215,6.405944003,3000,98.60659019,0,0.5,1.85
2195,10,ROCK,1:03,2667.3,119.3155894,1020,1.830138314,-7.888527215, 1:1000,1.830138314,-7.888527215,6.405944003,3000,98.60659019,0,0.5,18.31
